ticker,cik,company_name,filing_type,filing_date,accession_number,primary_document,filing_url,is_high_signal
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,4,2026-04-09,0001213900-26-042099,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/1892292/000121390026042099/xslF345X06/ownership.xml,False
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2026-03-27,0001213900-26-035503,ea0283760-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390026035503/ea0283760-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,10-Q,2026-03-17,0001213900-26-029204,ea0281006-10q_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390026029204/ea0281006-10q_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2026-02-04,0001213900-26-012072,ea0275513-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390026012072/ea0275513-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2026-01-07,0001213900-26-002071,ea0272158-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390026002071/ea0272158-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,424B3,2025-12-31,0001213900-25-127050,ea0271400-424b3_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025127050/ea0271400-424b3_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,EFFECT,2025-12-29,9999999995-25-003937,xslEFFECTX01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1892292/999999999525003937/xslEFFECTX01/primary_doc.xml,False
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,10-Q,2025-12-22,0001213900-25-124433,ea0270111-10q_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025124433/ea0270111-10q_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,424B3,2025-12-19,0001213900-25-123804,ea0268568-424b3_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025123804/ea0268568-424b3_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2025-12-19,0001213900-25-123472,ea0270307-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025123472/ea0270307-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,NT 10-Q,2025-12-12,0001213900-25-121298,ea0269590-nt10q_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025121298/ea0269590-nt10q_maison.htm,False
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,S-1,2025-12-11,0001213900-25-120265,ea0263264-s1_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025120265/ea0263264-s1_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,S-1/A,2025-11-12,0001213900-25-108749,ea0264529-s1a4_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025108749/ea0264529-s1a4_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,DEF 14C,2025-11-04,0001213900-25-105502,ea0263703-def14c_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025105502/ea0263703-def14c_maison.htm,False
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2025-10-22,0001213900-25-101329,ea0262175-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025101329/ea0262175-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,PRE 14C,2025-10-22,0001213900-25-101109,ea0262059-pre14c_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025101109/ea0262059-pre14c_maison.htm,False
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2025-10-02,0001213900-25-095401,ea0260079-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025095401/ea0260079-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2025-09-29,0001213900-25-092667,ea0259168-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025092667/ea0259168-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,10-Q,2025-09-22,0001213900-25-090145,ea0257793-10q_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025090145/ea0257793-10q_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,S-1/A,2025-09-17,0001213900-25-088643,ea0257758-s1a3_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025088643/ea0257758-s1a3_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,NT 10-Q,2025-09-15,0001213900-25-087557,ea0257402-nt10q_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025087557/ea0257402-nt10q_maison.htm,False
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2025-09-15,0001213900-25-087310,ea0257262-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025087310/ea0257262-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2025-09-10,0001213900-25-086498,ea0256762-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025086498/ea0256762-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,10-K/A,2025-08-28,0001213900-25-081819,ea0254931-10ka1_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025081819/ea0254931-10ka1_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2025-08-28,0001213900-25-081747,ea0254923-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025081747/ea0254923-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,10-K,2025-08-14,0001213900-25-075991,ea0252603-10k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025075991/ea0252603-10k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2025-08-13,0001213900-25-075760,ea0253125-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025075760/ea0253125-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,S-1/A,2025-08-05,0001213900-25-071507,ea0251361-s1a2_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025071507/ea0251361-s1a2_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,NT 10-K,2025-07-29,0001213900-25-068694,ea0250503-nt10k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025068694/ea0250503-nt10k_maison.htm,False
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2025-07-11,0001213900-25-062960,ea0248609-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025062960/ea0248609-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,S-1/A,2025-06-25,0001213900-25-057881,ea0245894-s1a1_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025057881/ea0245894-s1a1_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2025-06-17,0001213900-25-055268,ea0246098-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025055268/ea0246098-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,S-8,2025-05-05,0001213900-25-039407,ea0239926-s8_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025039407/ea0239926-s8_maison.htm,False
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2025-04-30,0001213900-25-037623,ea0240044-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025037623/ea0240044-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,ARS,2025-04-14,0001213900-25-031643,ea0238136-01.pdf,https://www.sec.gov/Archives/edgar/data/1892292/000121390025031643/ea0238136-01.pdf,False
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,DEF 14A,2025-04-14,0001213900-25-031638,ea0237182-02.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025031638/ea0237182-02.htm,False
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,S-1,2025-04-11,0001213900-25-031176,ea0237771-s1_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025031176/ea0237771-s1_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,PRE 14A,2025-04-04,0001213900-25-029082,ea0237182-01.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025029082/ea0237182-01.htm,False
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,SCHEDULE 13G/A,2025-04-04,0001641172-25-002760,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1892292/000164117225002760/xslSCHEDULE_13G_X01/primary_doc.xml,False
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,D,2025-03-31,0001013762-25-004364,xslFormDX01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1892292/000101376225004364/xslFormDX01/primary_doc.xml,False
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,4,2025-03-19,0001213900-25-025119,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1892292/000121390025025119/xslF345X05/ownership.xml,False
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,3,2025-03-19,0001213900-25-025118,xslF345X02/ownership.xml,https://www.sec.gov/Archives/edgar/data/1892292/000121390025025118/xslF345X02/ownership.xml,False
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,SCHEDULE 13G,2025-03-18,0001493152-25-010829,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1892292/000149315225010829/xslSCHEDULE_13G_X01/primary_doc.xml,False
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2025-03-18,0001213900-25-024616,ea0234677-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025024616/ea0234677-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,10-Q,2025-03-17,0001213900-25-024574,ea0234238-10q_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025024574/ea0234238-10q_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2025-03-13,0001213900-25-023447,ea0234256-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025023447/ea0234256-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2025-03-13,0001213900-25-023432,ea0234257-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025023432/ea0234257-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2025-02-27,0001213900-25-018158,ea0232476-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025018158/ea0232476-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K/A,2025-02-21,0001213900-25-016165,ea0231762-8ka1_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025016165/ea0231762-8ka1_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2025-01-30,0001213900-25-008400,ea0229203-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390025008400/ea0229203-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2024-12-16,0001213900-24-109381,ea0224929-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390024109381/ea0224929-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,10-Q,2024-12-16,0001213900-24-109372,ea0224813-10q_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390024109372/ea0224813-10q_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2024-10-28,0001213900-24-090991,ea0218214-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390024090991/ea0218214-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2024-10-25,0001213900-24-090815,ea0218636-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390024090815/ea0218636-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2024-10-09,0001213900-24-086364,ea0217088-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390024086364/ea0217088-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2024-09-23,0001213900-24-081035,ea0215350-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390024081035/ea0215350-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,10-Q,2024-09-23,0001213900-24-081017,ea0214677-10q_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390024081017/ea0214677-10q_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2024-09-20,0001213900-24-080665,ea0215181-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390024080665/ea0215181-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,NT 10-Q,2024-09-16,0001213900-24-078997,ea0214698-nt10q_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390024078997/ea0214698-nt10q_maison.htm,False
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2024-08-14,0001213900-24-069046,ea0211359-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390024069046/ea0211359-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,10-K,2024-08-13,0001213900-24-068336,ea0210140-10k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390024068336/ea0210140-10k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,NT 10-K,2024-07-29,0001013762-24-002152,ea0210223-nt10k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000101376224002152/ea0210223-nt10k_maison.htm,False
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2024-05-21,0001213900-24-045590,ea0206646-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390024045590/ea0206646-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2024-04-22,0001213900-24-034617,ea0204317-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390024034617/ea0204317-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2024-04-19,0001213900-24-034334,ea0204277-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390024034334/ea0204277-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2024-04-15,0001213900-24-032968,ea0203926-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390024032968/ea0203926-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2024-04-10,0001213900-24-031894,ea0203641-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390024031894/ea0203641-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2024-03-19,0001213900-24-023618,ea0202051-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390024023618/ea0202051-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,10-Q,2024-03-18,0001213900-24-023587,ea0201807-10q_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390024023587/ea0201807-10q_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2024-02-09,0001213900-24-011721,ea193239-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390024011721/ea193239-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2023-12-18,0001213900-23-096309,ea190218-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390023096309/ea190218-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,8-K,2023-12-18,0001213900-23-096307,ea190217-8k_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390023096307/ea190217-8k_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,424B3,2023-12-18,0001213900-23-096253,ea190197-424b3_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390023096253/ea190197-424b3_maison.htm,True
MSS,0001892292,Maison Solutions Inc. Class A Common Stock,424B3,2023-12-18,0001213900-23-096249,ea190130-424b3_maison.htm,https://www.sec.gov/Archives/edgar/data/1892292/000121390023096249/ea190130-424b3_maison.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,SCHEDULE 13G/A,2026-05-14,0000919574-26-003162,xslSCHEDULE_13G_X02/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/867840/000091957426003162/xslSCHEDULE_13G_X02/primary_doc.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,10-Q,2026-05-13,0001683168-26-003818,poci_i10q-033126.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316826003818/poci_i10q-033126.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,3,2026-05-06,0000919574-26-002709,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000091957426002709/xslF345X06/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,3,2026-04-06,0000919574-26-002074,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000091957426002074/xslF345X06/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2026-04-02,0001683168-26-002611,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316826002611/xslF345X06/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2026-04-01,0001683168-26-002579,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316826002579/xslF345X06/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2026-04-01,0001683168-26-002577,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316826002577/xslF345X06/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2026-04-01,0001683168-26-002578,xslF345X06/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316826002578/xslF345X06/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,SCHEDULE 13D/A,2026-03-31,0001140361-26-012384,xslSCHEDULE_13D_X02/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/867840/000114036126012384/xslSCHEDULE_13D_X02/primary_doc.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,8-K,2026-03-30,0001683168-26-002421,poci_8k.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316826002421/poci_8k.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,424B5,2026-03-30,0001683168-26-002385,poci_424b5.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316826002385/poci_424b5.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,424B5,2026-03-26,0001683168-26-002258,poci_424b5.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316826002258/poci_424b5.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,8-K,2026-03-20,0001683168-26-002057,poci_8k.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316826002057/poci_8k.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2026-03-16,0001683168-26-001868,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316826001868/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,10-Q,2026-02-17,0001683168-26-001109,poci_i10q-123125.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316826001109/poci_i10q-123125.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,DEFR14A,2026-02-03,0001683168-26-000727,poci_idefr14a.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316826000727/poci_idefr14a.htm,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,DEFA14A,2026-02-02,0001683168-26-000670,poci_defa14a.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316826000670/poci_defa14a.htm,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,DEF 14A,2026-02-02,0001683168-26-000669,poci_idef14a.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316826000669/poci_idef14a.htm,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2026-01-05,0001683168-26-000094,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316826000094/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,S-8,2025-12-03,0001683168-25-008848,poci_s8.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316825008848/poci_s8.htm,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,SCHEDULE 13G/A,2025-11-21,0001008585-25-000007,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/867840/000100858525000007/xslSCHEDULE_13G_X01/primary_doc.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2025-11-19,0001683168-25-008578,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316825008578/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2025-11-19,0001683168-25-008557,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316825008557/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2025-11-19,0001683168-25-008556,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316825008556/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2025-11-19,0001683168-25-008555,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316825008555/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,SCHEDULE 13G,2025-11-14,0001008585-25-000006,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/867840/000100858525000006/xslSCHEDULE_13G_X01/primary_doc.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,10-Q,2025-11-13,0001683168-25-008330,poci_i10q-093025.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316825008330/poci_i10q-093025.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2025-11-12,0001683168-25-008255,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316825008255/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,3,2025-11-12,0001683168-25-008253,xslF345X02/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316825008253/xslF345X02/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,10-K/A,2025-10-28,0001683168-25-007809,poci_i10ka1-063025.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316825007809/poci_i10ka1-063025.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,8-K,2025-10-03,0001683168-25-007400,poci_8k.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316825007400/poci_8k.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,10-K,2025-09-29,0001683168-25-007305,poci_i10k-063025.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316825007305/poci_i10k-063025.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,8-K,2025-06-03,0001683168-25-004192,poci_8k.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316825004192/poci_8k.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,8-K,2025-05-23,0001683168-25-004003,poci_8k.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316825004003/poci_8k.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,8-K,2025-05-20,0001683168-25-003888,poci_8ksouth.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316825003888/poci_8ksouth.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2025-05-20,0001683168-25-003889,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316825003889/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,8-K,2025-05-19,0001683168-25-003830,poci_8ktexzona.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316825003830/poci_8ktexzona.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,10-Q,2025-05-15,0001683168-25-003708,poci_i10q-033125.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316825003708/poci_i10q-033125.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,SCHEDULE 13G/A,2025-05-14,0000919574-25-003081,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/867840/000091957425003081/xslSCHEDULE_13G_X01/primary_doc.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,DEFA14A,2025-04-09,0001683168-25-002377,poci_defa14a.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316825002377/poci_defa14a.htm,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,DEF 14A,2025-04-09,0001683168-25-002376,poci_def14a.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316825002376/poci_def14a.htm,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2025-03-21,0001683168-25-001797,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316825001797/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2025-03-21,0001683168-25-001795,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316825001795/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,3,2025-03-21,0001683168-25-001794,xslF345X02/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316825001794/xslF345X02/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2025-03-21,0001683168-25-001793,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316825001793/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2025-03-21,0001683168-25-001792,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316825001792/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2025-03-21,0001683168-25-001796,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316825001796/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,4,2025-03-21,0001683168-25-001791,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/867840/000168316825001791/xslF345X05/ownership.xml,False
POCI,0000867840,Precision Optics Corporation Inc. Common stock,8-K,2025-03-20,0001683168-25-001750,poci_8k.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316825001750/poci_8k.htm,True
POCI,0000867840,Precision Optics Corporation Inc. Common stock,S-8,2025-03-19,0001683168-25-001732,poci_s8.htm,https://www.sec.gov/Archives/edgar/data/867840/000168316825001732/poci_s8.htm,False
